hour_of_day,day_of_week,is_weekend,is_night,is_business_hours,day_of_month,is_month_start,is_month_end,amount,amount_log,amount_rounded,amount_decimal_places,is_high_value,is_very_high_value,amount_percentile,email_length,email_domain,is_disposable_email,is_gmail,is_yahoo,is_corporate_email,email_has_numbers,email_numeric_ratio,velocity_customer_tx_count_1h,velocity_customer_tx_count_24h,velocity_customer_tx_count_7d,velocity_customer_amount_1h,velocity_customer_amount_24h,velocity_customer_amount_7d,velocity_ip_tx_count_1h,velocity_ip_tx_count_24h,velocity_device_tx_count_1h,velocity_device_tx_count_24h,is_fraud,transaction_id
10,1,0,0,1,11,0,0,2888.93,7.968987559359847,0,2,1,0,80,19,3212,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_94b37ca4-01d
9,5,1,0,1,22,0,0,636.22,6.4571149648628445,0,2,0,0,60,18,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_5c74a60f-cda
12,6,1,0,1,9,0,0,1324.26,7.189363945585532,0,2,1,0,70,25,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_9c9bded9-d08
5,3,0,1,0,6,0,0,1835.49,7.515611420104685,0,2,1,0,70,17,2630,0,0,0,1,1,0.4,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_8d09a46a-954
17,3,0,0,1,13,0,0,1829.39,7.512284337883842,0,2,1,0,70,24,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_3ace4ddd-40c
1,2,0,1,0,29,0,1,1898.71,7.549456521926199,0,2,1,0,70,20,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_99c1a45b-f4b
6,6,1,0,0,9,0,0,738.94,6.606569101829886,0,2,0,0,60,28,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_178c3fbf-e14
8,2,0,0,0,12,0,0,961.83,6.869876864542717,0,2,0,0,60,20,594,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_aed70ac1-894
1,5,1,1,0,22,0,0,1645.16,7.406200581859176,0,2,1,0,70,19,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a8f9b05b-d30
11,3,0,0,1,6,0,0,145.77,4.988866735623107,0,2,0,0,40,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_414e5033-766
15,2,0,0,1,12,0,0,1961.16,7.581801186239681,0,2,1,0,70,21,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b777c51d-bdf
10,4,0,0,1,14,0,0,974.16,6.882601560098597,0,2,0,0,60,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_802dd8ba-f0c
13,1,0,0,1,4,0,0,96.38,4.578620850754555,0,2,0,0,30,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6421302f-025
11,1,0,0,1,18,0,0,1854.48,7.52589870167673,0,2,1,0,70,25,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_416cfd12-af2
10,3,0,0,1,13,0,0,1228.52,7.114379128299056,0,2,1,0,70,18,3212,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_132aed58-bc4
20,0,0,0,0,24,0,0,1909.38,7.555057454131758,0,2,1,0,70,26,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_43fc6b47-8f2
16,2,0,0,1,5,0,0,1353.76,7.2113795958546705,0,2,1,0,70,21,2630,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6251291e-c37
21,6,1,0,0,26,0,0,1112.27,7.015056909457009,0,2,1,0,70,22,3212,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_9539a59f-e2e
7,2,0,0,0,12,0,0,235.9,5.46763811116474,0,1,0,0,50,19,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_fa4b3db9-6f2
7,4,0,0,0,7,0,0,1520.19,7.327248202274937,0,2,1,0,70,23,3212,0,0,0,1,1,0.1818,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_5b915fba-b77
23,5,1,1,0,15,0,0,4698.86,8.45528800002046,0,2,1,0,80,21,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f68252c2-c15
10,1,0,0,1,18,0,0,1631.49,7.397861735557552,0,2,1,0,70,25,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_89ce0f1c-014
6,6,1,0,0,16,0,0,1649.67,7.40893654508039,0,2,1,0,70,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_8f71d597-26f
21,0,0,0,0,3,1,0,1590.93,7.37270239558838,0,2,1,0,70,29,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_dc48a60f-344
22,6,1,1,0,16,0,0,1872.72,7.535681038614853,0,2,1,0,70,20,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a7069f75-a3d
3,1,0,1,0,11,0,0,473.11,6.161439362282126,0,2,0,0,50,20,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_40ac3904-631
18,4,0,0,0,7,0,0,86.87,4.475858449507752,0,2,0,0,30,18,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_43f16511-84d
6,5,1,0,0,15,0,0,63.95,4.173617743116608,0,2,0,0,30,22,3212,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_5ee6003a-c76
18,4,0,0,0,31,0,1,1417.77,7.257545578046652,0,2,1,0,70,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_257ed610-518
8,6,1,0,0,26,0,0,1693.75,7.435290516311075,0,2,1,0,70,22,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_28e729aa-f8a
6,1,0,0,0,4,0,0,735.29,6.601624062861826,0,2,0,0,60,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_19617e87-cef
1,1,0,1,0,18,0,0,970.62,6.878964781518874,0,2,0,0,60,31,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6e0e04dc-199
3,5,1,1,0,15,0,0,4205.24,8.34432441597565,0,2,1,0,80,18,3212,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_0d96c0a8-852
10,4,0,0,1,31,0,1,1799.54,7.495841898893254,0,2,1,0,70,26,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d710fb5d-ce7
1,1,0,1,0,28,0,0,1321.9,7.187581575468334,0,1,1,0,70,25,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_1c908a99-6f2
22,0,0,1,0,24,0,0,1571.9,7.360676328246597,0,1,1,0,70,22,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ea4ab67d-4a3
19,0,0,0,0,10,0,0,569.92,6.347249094761568,0,2,0,0,60,21,3212,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f324e5de-bc9
0,2,0,1,0,29,0,1,817.01,6.706874561466899,0,2,0,0,60,21,594,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6dedb183-d0f
20,6,1,0,0,2,1,0,680.12,6.523738502079842,0,2,0,0,60,18,3212,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_689f2b62-f26
19,2,0,0,0,12,0,0,725.61,6.588389882422922,0,2,0,0,60,18,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f0a4de2d-e60
16,1,0,0,1,28,0,0,1906.54,7.55356973279458,0,2,1,0,70,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6e7cb778-7b6
4,6,1,1,0,26,0,0,73.77,4.314416735011824,0,2,0,0,30,19,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6383e76e-9b9
23,5,1,1,0,25,0,0,5894.25,8.681902220893278,0,2,1,1,90,32,7550,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_19a83081-b59
12,4,0,0,1,31,0,1,1284.87,7.159190811040796,0,2,1,0,70,23,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c522d719-1ec
15,5,1,0,1,8,0,0,4447.58,8.400340223113094,0,2,1,0,80,21,594,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7e95ccc4-6bd
13,0,0,0,1,27,0,0,750.56,6.622151046325322,0,2,0,0,60,20,2630,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_732cca0d-205
3,6,1,1,0,2,1,0,4590.39,8.431938089454171,0,2,1,0,80,31,7550,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_cdcfb3d8-f17
5,3,0,1,0,20,0,0,3138.77,8.05190482781186,0,2,1,0,80,22,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_4d1fb4cf-59e
9,6,1,0,1,23,0,0,1991.84,7.597316036006662,0,2,1,0,70,21,2630,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_9dc9374f-447
8,4,0,0,0,21,0,0,1835.59,7.515665870320865,0,2,1,0,70,18,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ea5a731a-8cf
1,1,0,1,0,18,0,0,1059.42,6.96642033504425,0,2,1,0,70,25,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2bb90e6a-ef5
6,1,0,0,0,4,0,0,1073.22,6.979350095804833,0,2,1,0,70,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_bd223f4d-7ba
3,5,1,1,0,1,1,0,7542.42,8.928430939067137,0,2,1,1,90,30,7550,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_80c18414-292
13,5,1,0,1,8,0,0,239.0,5.480638923341991,0,0,0,0,50,27,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_4735e9b9-58a
2,5,1,1,0,25,0,0,1545.87,7.343988813428599,0,2,1,0,70,31,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f6196d29-40f
15,6,1,0,1,2,1,0,192.69,5.266258942854148,0,2,0,0,40,25,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_4e2a089f-38c
17,6,1,0,1,9,0,0,1396.01,7.242089517427477,0,2,1,0,70,30,3212,0,0,0,1,1,0.1111,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_60c6ed6e-ea3
3,5,1,1,0,22,0,0,1134.12,7.034493651199058,0,2,1,0,70,21,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ba3cca58-5ed
14,6,1,0,1,26,0,0,1688.95,7.432454221680635,0,2,1,0,70,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_44d91ef8-038
19,6,1,0,0,9,0,0,117.43,4.774322068733404,0,2,0,0,40,20,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_af3b1ede-d20
6,5,1,0,0,15,0,0,1991.92,7.5973561789154225,0,2,1,0,70,27,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a22dc69c-9b9
12,0,0,0,1,3,1,0,2199.21,7.696308089336367,0,2,1,0,80,27,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_72c877a9-186
18,3,0,0,0,30,0,1,590.64,6.382898341803169,0,2,0,0,60,20,2630,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_986207b0-060
15,6,1,0,1,26,0,0,885.44,6.787213441328647,0,2,0,0,60,21,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_fb5290a1-3ad
16,0,0,0,1,10,0,0,1626.81,7.394990832134914,0,2,1,0,70,25,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_72eaef7d-b24
5,0,0,1,0,17,0,0,1907.73,7.554193378416389,0,2,1,0,70,28,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_3573fa89-31f
12,5,1,0,1,25,0,0,1074.75,6.980773371718709,0,2,1,0,70,26,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_39286778-78b
11,6,1,0,1,2,1,0,883.31,6.784807679897259,0,2,0,0,60,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b99c7445-0b0
23,0,0,1,0,3,1,0,6720.24,8.813027940304295,0,2,1,1,90,19,8774,1,0,0,0,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_e8cce5dd-674
13,5,1,0,1,8,0,0,3744.25,8.228243649397491,0,2,1,0,80,19,594,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_99962d42-fa5
13,0,0,0,1,24,0,0,76.04,4.34432476748987,0,2,0,0,30,28,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c564f488-925
1,6,1,1,0,2,1,0,6105.12,8.717046825902234,0,2,1,1,90,25,7550,1,0,0,0,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_e68712f1-5f5
6,1,0,0,0,28,0,0,538.51,6.290661320207592,0,2,0,0,60,20,3212,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c55ff56d-cbf
4,2,0,1,0,19,0,0,186.4,5.2332453698043215,0,1,0,0,40,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2a70c297-27c
19,6,1,0,0,2,1,0,1693.82,7.43533181948523,0,2,1,0,70,27,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_003bff17-850
7,0,0,0,0,24,0,0,290.03,5.673426354641302,0,2,0,0,50,20,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_3be5b64e-ca9
11,6,1,0,1,2,1,0,3493.19,8.158856868150838,0,2,1,0,80,25,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_a4e2cef8-8b1
5,5,1,1,0,22,0,0,186.65,5.23457852558103,0,2,0,0,40,21,594,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_8c6ef6a8-7f9
23,0,0,1,0,10,0,0,1520.26,7.327294217821627,0,2,1,0,70,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6887e6b8-efe
16,6,1,0,1,26,0,0,4835.03,8.483849415189388,0,2,1,0,80,28,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_b35fa0de-b1a
4,5,1,1,0,22,0,0,1667.8,7.419860084246508,0,1,1,0,70,20,594,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2c9d7a1d-9c2
16,2,0,0,1,29,0,1,727.0,6.590301048196686,0,0,0,0,60,19,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_6bbd088b-7e8
17,6,1,0,1,26,0,0,4381.73,8.38542709687864,0,2,1,0,80,33,6339,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_448510ae-d0a
6,6,1,0,0,2,1,0,3358.34,8.119499805091202,0,2,1,0,80,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_c745a035-1cc
21,1,0,0,0,18,0,0,1962.56,7.582514431228804,0,2,1,0,70,20,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_98c29c3e-e2f
17,3,0,0,1,30,0,1,472.88,6.160954125086558,0,2,0,0,50,19,3212,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_56a68b75-968
17,3,0,0,1,13,0,0,1297.93,7.16929612761276,0,2,1,0,70,27,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_bc548acd-60a
11,3,0,0,1,20,0,0,1744.71,7.464916628675443,0,2,1,0,70,22,594,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ca2f9f2b-237
0,3,0,1,0,30,0,1,1521.81,7.328312591337319,0,2,1,0,70,20,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_faad27e8-626
12,3,0,0,1,13,0,0,73.73,4.313881617942199,0,2,0,0,30,26,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d6d7ae25-6f5
21,1,0,0,0,11,0,0,1907.9,7.554282438906856,0,1,1,0,70,26,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_eb5157fd-bc0
19,2,0,0,0,19,0,0,1075.4,6.981377418852751,0,1,1,0,70,20,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b39f0e3b-622
16,3,0,0,1,13,0,0,488.05,6.192464733736502,0,2,0,0,50,27,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_0b055a04-337
1,5,1,1,0,25,0,0,1040.9,6.948801248418138,0,1,1,0,70,18,3212,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2b936fa6-ad6
1,2,0,1,0,12,0,0,3667.45,8.207524508512304,0,2,1,0,80,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_ef098f31-9c1
22,6,1,1,0,9,0,0,329.53,5.800697426730498,0,2,0,0,50,23,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d18f0cdb-425
1,4,0,1,0,14,0,0,1967.61,7.585082988934317,0,2,1,0,70,25,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2e3dc048-db7
4,5,1,1,0,25,0,0,1762.33,7.47495934582328,0,2,1,0,70,28,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_322ed0aa-338
19,4,0,0,0,14,0,0,1345.42,7.20520449719289,0,2,1,0,70,23,3212,0,0,0,1,1,0.1818,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_4c9e9d11-75d
16,2,0,0,1,5,0,0,1988.55,7.59566376149388,0,2,1,0,70,25,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_1ae93d3f-362
3,4,0,1,0,14,0,0,1072.76,6.978921786409929,0,2,1,0,70,25,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_774b068a-0be
0,1,0,1,0,4,0,0,531.26,6.27713209176055,0,2,0,0,60,21,594,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_893191e1-a41
0,0,0,1,0,3,1,0,866.42,6.765523288548407,0,2,0,0,60,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_53727be8-59f
14,0,0,0,1,17,0,0,155.42,5.052544697173465,0,2,0,0,40,17,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_3befad7b-abe
15,0,0,0,1,10,0,0,1764.29,7.476070261819662,0,2,1,0,70,23,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_3e37f65b-7a8
8,4,0,0,0,21,0,0,4754.72,8.467103383075067,0,2,1,0,80,26,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_8b5231a8-a59
15,5,1,0,1,22,0,0,157.48,5.065628402390296,0,2,0,0,40,21,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_f8e55b7b-dd7
9,1,0,0,1,28,0,0,1812.03,7.502754757777352,0,2,1,0,70,25,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_07e412e7-4f3
20,3,0,0,0,6,0,0,1045.18,6.952900713950112,0,2,1,0,70,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_4b7f49c8-483
6,1,0,0,0,28,0,0,343.48,5.842036033616053,0,2,0,0,50,19,594,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_8127c89e-b10
9,4,0,0,1,7,0,0,139.93,4.94826331320342,0,2,0,0,40,18,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_e95a1e24-3e1
8,0,0,0,0,24,0,0,71.08,4.277776613300082,0,2,0,0,30,21,594,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_316c1e7f-6ce
12,6,1,0,1,9,0,0,3493.91,8.159062903263385,0,2,1,0,80,27,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_1be86e63-4a6
5,0,0,1,0,17,0,0,1080.88,6.986455547525802,0,2,1,0,70,22,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_b8730580-af8
17,3,0,0,1,6,0,0,1831.07,7.513201754111094,0,2,1,0,70,22,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ffde00d6-825
23,3,0,1,0,6,0,0,1394.49,7.2410008870603395,0,2,1,0,70,26,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_eced9e81-934
14,6,1,0,1,23,0,0,1816.98,7.505481273576802,0,2,1,0,70,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_4fa1d515-6ee
23,0,0,1,0,27,0,0,1849.08,7.522984160380652,0,2,1,0,70,29,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_42c1ae2f-3cc
22,1,0,1,0,28,0,0,4310.74,8.369096813924894,0,2,1,0,80,24,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_2da80b61-ed7
3,6,1,1,0,26,0,0,558.3,6.326686001827542,0,1,0,0,60,22,594,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d677e0f4-7a5
15,5,1,0,1,8,0,0,8584.8,9.057864954779218,0,1,1,1,90,27,8774,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,txn_4a456f28-606
14,1,0,0,1,4,0,0,1375.35,7.227190346614266,0,2,1,0,70,22,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_0c6b7238-3d7
16,1,0,0,1,18,0,0,64.29,4.178838885198542,0,2,0,0,30,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_dca3293f-a87
5,3,0,1,0,13,0,0,314.38,5.753778260977441,0,2,0,0,50,22,3212,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_783f2416-6ce
18,2,0,0,0,12,0,0,784.91,6.66684228205635,0,2,0,0,60,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_fe19a60f-5c4
22,3,0,1,0,20,0,0,1616.74,7.388785392493452,0,2,1,0,70,19,594,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_330b2d5a-e00
17,0,0,0,1,17,0,0,1545.16,7.343529716677212,0,2,1,0,70,18,3212,0,0,0,1,1,0.3333,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_19308df7-c66
12,6,1,0,1,9,0,0,505.89,6.228294017526755,0,2,0,0,60,19,3212,0,0,0,1,1,0.2857,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_bfba08f9-666
21,6,1,0,0,26,0,0,1324.82,7.189786414925068,0,2,1,0,70,23,594,0,0,0,1,1,0.1818,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_0938fc4c-037
4,4,0,1,0,7,0,0,638.27,6.460326900345938,0,2,0,0,60,20,594,0,0,0,1,1,0.25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_5b0c1109-5d7
11,1,0,0,1,11,0,0,722.15,6.583616669519741,0,2,0,0,60,22,2630,0,0,0,1,1,0.2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_7ac6b093-a8c
20,5,1,0,0,25,0,0,1992.91,7.597852814096932,0,2,1,0,70,25,3212,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_ceb1c0d5-a05
2,6,1,1,0,2,1,0,1276.2,7.152425460840627,0,1,1,0,70,23,594,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_022acaec-42f
5,3,0,1,0,6,0,0,1831.32,7.513338202469695,0,2,1,0,70,28,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_998a2455-782
13,3,0,0,1,6,0,0,1094.4,6.998874872349621,0,1,1,0,70,24,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_dcc765dd-baa
4,6,1,1,0,9,0,0,235.04,5.464001282188968,0,2,0,0,50,17,2630,0,0,0,1,1,0.4,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_069383a1-29c
22,6,1,1,0,9,0,0,259.04,5.560835465336268,0,2,0,0,50,27,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_99729f99-26b
15,0,0,0,1,24,0,0,992.79,6.901525916730796,0,2,0,0,60,21,2630,0,0,0,1,1,0.2222,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_5f174b6b-ba7
6,0,0,0,0,24,0,0,690.37,6.538675136323405,0,2,0,0,60,23,2630,0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,txn_d28cb0c3-568
